date,fund_house,isin_div_reinvestment,isin_growth,nav,scheme_category,scheme_code,scheme_name,scheme_type
28-03-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,104.64080,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
27-03-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,104.42450,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
26-03-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,104.39340,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
25-03-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,104.43190,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
24-03-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,104.30350,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
21-03-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,104.20690,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
20-03-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,104.09720,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
19-03-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,104.09160,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
18-03-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,104.06190,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
14-03-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.95640,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
13-03-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.92020,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
12-03-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.85630,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
11-03-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.85330,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
10-03-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.74600,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
07-03-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.63530,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
06-03-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.58590,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
05-03-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.55150,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
04-03-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.49220,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
03-03-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.48790,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
28-02-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.76460,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
26-02-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.70810,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
25-02-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.68700,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
24-02-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.66260,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
21-02-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.59270,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
20-02-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.56670,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
18-02-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.50590,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
17-02-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.48210,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
14-02-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.78500,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
13-02-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.75940,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
12-02-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.74870,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
11-02-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.72730,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
10-02-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.70390,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
07-02-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.63640,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
06-02-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.61570,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
05-02-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.58060,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
04-02-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.55330,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
03-02-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.52230,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
31-01-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.44290,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
30-01-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.42590,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
29-01-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.41180,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
28-01-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.67570,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
27-01-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.67180,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
24-01-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.60080,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
23-01-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.57920,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
22-01-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.55320,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
21-01-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.53050,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
20-01-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.48950,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
17-01-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.41340,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
16-01-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.39420,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
15-01-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.77520,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
13-01-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.72100,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
10-01-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.64770,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
09-01-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.59890,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
08-01-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.59450,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
07-01-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.58810,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
06-01-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.58150,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
03-01-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.50600,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
02-01-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.48080,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
01-01-2014,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.44600,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
31-12-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.39410,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
30-12-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.64290,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
27-12-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.58930,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
26-12-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.57630,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
24-12-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.53400,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
23-12-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.52360,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
20-12-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.45840,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
19-12-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.43360,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
18-12-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.40750,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
17-12-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.36990,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
16-12-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.80190,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
13-12-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.72470,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
12-12-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.73510,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
11-12-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.66430,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
10-12-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.63080,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
09-12-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.61800,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
06-12-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.55930,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
05-12-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.55450,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
04-12-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.49620,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
03-12-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.46930,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
02-12-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.42840,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
29-11-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.34360,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
28-11-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.73460,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
27-11-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.72590,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
26-11-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.64020,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
25-11-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.60010,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
22-11-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.50410,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
21-11-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.47400,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
20-11-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.46810,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
19-11-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.43550,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
18-11-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.39600,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
14-11-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.67010,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
13-11-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.63140,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
12-11-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.60680,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
11-11-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.59750,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
08-11-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.53260,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
07-11-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.50730,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
06-11-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.52390,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
05-11-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.49620,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
01-11-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.39660,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
31-10-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.38580,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
30-10-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.35710,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
29-10-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.33200,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
28-10-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.63750,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
25-10-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.55690,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
24-10-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.52480,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
23-10-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.49860,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
22-10-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.48590,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
21-10-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.45160,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
18-10-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.36720,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
17-10-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.33260,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
15-10-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.25890,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
14-10-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.83030,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
11-10-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.75720,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
10-10-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.73960,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
09-10-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.71910,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
08-10-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.71220,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
07-10-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.52110,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
04-10-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.40920,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
03-10-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.34430,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
01-10-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.26550,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
30-09-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.75950,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
27-09-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.72400,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
26-09-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.68660,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
25-09-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.65340,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
24-09-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.60000,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
23-09-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.59400,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
20-09-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.53460,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
19-09-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.45450,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
18-09-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.31080,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
17-09-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.22610,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
16-09-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.89490,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
13-09-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.80360,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
12-09-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.78310,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
11-09-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.74620,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
10-09-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.71330,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
06-09-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.57780,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
05-09-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.54450,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
04-09-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.44080,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
03-09-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.38150,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
02-09-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.32530,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
30-08-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.21400,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
29-08-2013,Aditya Birla Sun Life Mutual Fund,INF209KA13Z9,INF209KA12Z1,103.15880,Debt Scheme - Banking and PSU Fund,119551,SBI Bluechip,Open Ended Schemes
